BayID	DeviceID	Description1	Description2	Description3	Description4	Description5	Description6	DisabilityExt1	DisabilityExt2	DisabilityExt3	DisabilityExt4	DisabilityExt5	DisabilityExt6	Duration1	Duration2	Duration3	Duration4	Duration5	Duration6	EffectiveOnPH1	EffectiveOnPH2	EffectiveOnPH3	EffectiveOnPH4	EffectiveOnPH5	EffectiveOnPH6	EndTime1	EndTime2	EndTime3	EndTime4	EndTime5	EndTime6	Exemption1	Exemption2	Exemption3	Exemption4	Exemption5	Exemption6	FromDay1	FromDay2	FromDay3	FromDay4	FromDay5	FromDay6	StartTime1	StartTime2	StartTime3	StartTime4	StartTime5	StartTime6	ToDay1	ToDay2	ToDay3	ToDay4	ToDay5	ToDay6	TypeDesc1	TypeDesc2	TypeDesc3	TypeDesc4	TypeDesc5	TypeDesc6
"1,442"	18537	2P MTR M-F 9:30-16:00	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30				240	240	240				120	120	120				0	0	0				16:00:00	20:30:00	20:30:00										1	1	6				9:30:00	18:30:00	7:30:00				5	5	6				2P Meter	2P Meter	2P Meter			
"1,444"	18539	2P MTR M-F 9:30-16:00	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30				240	240	240				120	120	120				0	0	0				16:00:00	20:30:00	20:30:00										1	1	6				9:30:00	18:30:00	7:30:00				5	5	6				2P Meter	2P Meter	2P Meter			
"1,446"	18541	2P MTR M-F 9:30-16:00	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30				240	240	240				120	120	120				0	0	0				16:00:00	20:30:00	20:30:00										1	1	6				9:30:00	18:30:00	7:30:00				5	5	6				2P Meter	2P Meter	2P Meter			
"1,447"	18542	2P MTR M-F 9:30-16:00	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30				240	240	240				120	120	120				0	0	0				16:00:00	20:30:00	20:30:00										1	1	6				9:30:00	18:30:00	7:30:00				5	5	6				2P Meter	2P Meter	2P Meter			
"1,448"	18543	2P MTR M-F 9:30-16:00	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30				240	240	240				120	120	120				0	0	0				16:00:00	20:30:00	20:30:00										1	1	6				9:30:00	18:30:00	7:30:00				5	5	6				2P Meter	2P Meter	2P Meter			
"1,450"	18544	2P MTR M-F 9:30-16:00	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30				240	240	240				120	120	120				0	0	0				16:00:00	20:30:00	20:30:00										1	1	6				9:30:00	18:30:00	7:30:00				5	5	6				2P Meter	2P Meter	2P Meter			
"1,451"	18545	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,452"	18546	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,453"	18547	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,454"	18548	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,456"	18550	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,457"	18551	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,458"	18552	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,459"	18553	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,460"	18554	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,469"	13152	P/10 M-SUN 0:00-11:59 - No Park						20						10						0						11:59:00												1						0:00:00						0						P/ 10 Min					
"1,470"	18555	2P DIS M-SUN 0:00-23:59						0						120						0						23:59:59						Disabled Logo						1						0:00:00						0						2P Disabled Only					
"1,473"	18558	2P DIS M-SUN 0:00-23:59						0						120						0						23:59:59						Disabled Logo						1						0:00:00						0						2P Disabled Only					
"1,474"	18559	2P MTR M-SAT 7:30-20:30	1P SUN 7:30-18:30					240	120					120	60					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	1P				
"1,475"	18560	2P MTR M-SAT 7:30-20:30	1P SUN 7:30-18:30					240	120					120	60					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	1P				
"1,495"	18577	1/2P MTR M-SAT 7:30-19:30						60						30						0						19:30:00												1						7:30:00						6						1/2P Meter					
"1,496"	18578	1/2P MTR M-SAT 7:30-19:30						60						30						0						19:30:00												1						7:30:00						6						1/2P Meter					
"1,497"	18579	1/2P MTR M-SAT 7:30-19:30						60						30						0						19:30:00												1						7:30:00						6						1/2P Meter					
"1,501"	18580	1/2 P MTR < > 6.00AM TO 11.00PM						60						30						1						23:00:00												1						6:00:00						0						1/2P Meter					
"1,503"	18581	1P Meter 6.00-16.30	1P MTR < > 6.30PM - 11.00PM					120	120					60	60					1	1					16:30:00	23:00:00											1	1					6:00:00	18:30:00					0	0					1P Meter	1P Meter				
"1,504"	18582	1P Meter 6.00-16.30	1P MTR < > 6.30PM - 11.00PM					120	120					60	60					1	1					16:30:00	23:00:00											1	1					6:00:00	18:30:00					0	0					1P Meter	1P Meter				
"1,505"	9854	2P DIS M-SUN 0:00-23:59						0						120						0						23:59:59						Disabled Logo						1						0:00:00						0						2P Disabled Only					
"1,506"	1143	1P MTR M-SAT 7:30-19:30	LZ 30M M-Sun 22:00-23:59	LZ 30M M-Sun 0:00-7:30 				120	0	0				60	30	30				0	0	0				19:30:00	23:59:00	7:30:00										1	1	1				7:30:00	22:00:00	0:00:00				6	0	0				1P Meter	Loading Zone 30M	Loading Zone 30M			
"1,507"	11512	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
"1,511"	16548	1P MTR M-SAT 7:30-19:30	P MTR M-SAT 19:30-20:30					120	0					60	60					0	0					19:30:00	20:30:00											1	1					7:30:00	19:30:00					6	6					1P Meter	P Meter				
"1,512"	13093	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
"1,513"	11522	1P MTR M-SAT 7:30-19:30	P MTR M-SAT 19:30-20:30					120	0					60	60					0	0					19:30:00	20:30:00											1	1					7:30:00	19:30:00					6	6					1P Meter	P Meter				
"1,514"	13521	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
"1,515"	9309	1P MTR M-SAT 7:30-19:30	P MTR M-SAT 19:30-20:30					120	0					60	60					0	0					19:30:00	20:30:00											1	1					7:30:00	19:30:00					6	6					1P Meter	P Meter				
"1,519"	13094	LZ 15M M-SAT 7:30-19:30						0						15						0						19:30:00												1						7:30:00						6						Loading Zone 15M					
"1,521"	11299	LZ 15M M-SAT 7:30-19:30						0						15						0						19:30:00												1						7:30:00						6						Loading Zone 15M					
"1,526"	18583	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,528"	18584	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,530"	18585	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,531"	18586	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,532"	18587	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,533"	18588	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,534"	18589	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,535"	18590	2P DIS M-SUN 0:00-23:59						0						120						0						23:59:59						Disabled Logo						1						0:00:00						0						2P Disabled Only					
"1,536"	18591	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,537"	18592	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,538"	18593	2P DIS M-SUN 0:00-23:59						0						120						0						23:59:59						Disabled Logo						1						0:00:00						0						2P Disabled Only					
"1,539"	18594	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
"1,540"	18595	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
"1,541"	18596	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
"1,542"	18597	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
"1,544"	18598	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
"1,545"	18599	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
"1,548"	18601	1/2P MTR M-SAT 7:30-19:30						60						30						0						19:30:00												1						7:30:00						6						1/2P Meter					
"1,550"	18602	1/2P MTR M-SAT 7:30-19:30						60						30						0						19:30:00												1						7:30:00						6						1/2P Meter					
"1,551"	18603	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,552"	18604	1/2P MTR M-SAT 7:30-19:30						60						30						0						19:30:00												1						7:30:00						6						1/2P Meter					
"1,553"	18605	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,554"	18606	1/2P MTR M-SAT 7:30-19:30						60						30						0						19:30:00												1						7:30:00						6						1/2P Meter					
"1,555"	18607	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,556"	18608	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,557"	18609	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,559"	18610	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,563"	18611	1/2P M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P	1P				
"1,565"	18612	1/2P M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P	1P				
"1,567"	18613	1/2P M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P	1P				
"1,569"	18614	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,571"	18615	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,573"	18616	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,574"	18617	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,575"	18618	P/5 M-SUN 0:00-23:59 - No Park						10						5						0						23:59:00												1						0:00:00						0						P/ 05 Min - No Park					
"1,576"	18619	P/5 M-SUN 0:00-23:59 - No Park						10						5						0						23:59:00												1						0:00:00						0						P/ 05 Min - No Park					
"1,577"	18620	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,578"	18621	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,579"	18622	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,580"	18623	LZ M-SAT 7:30-19:30	1P SUN 7:30-18:30					0	120					"1,440"	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					Loading Zone	1P				
"1,589"	18627	2P DIS M-SUN 0:00-23:59						0						120						0						23:59:59						Disabled Logo						1						0:00:00						0						2P Disabled Only					
"1,590"	18628	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,591"	18629	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,592"	18630	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,593"	18631	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,594"	18632	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,595"	22278	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,597"	18634	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,598"	11643	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
"1,599"	18635	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,604"	11209	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
"1,608"	12834	1/4P M-F 7:30-19:30	2P SAT 7:30-19:30					30	240					15	120					0	0					19:30:00	19:30:00											1	6					7:30:00	7:30:00					5	6					1/4P	2P				
"1,609"	10472	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
"1,610"	10025	1P MTR M-SAT 7:30-19:30	P MTR M-SAT 19:30-20:30					120	0					60	60					0	0					19:30:00	20:30:00											1	1					7:30:00	19:30:00					6	6					1P Meter	P Meter				
"1,611"	15352	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
"1,612"	10473	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
"1,613"	12459	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
"1,615"	18636	1/2P MTR M-F 7:30-19:30						60						30						0						19:30:00												1						7:30:00						5						1/2P Meter					
"1,619"	11645	1/2P MTR M-F 7:30-16:30	1/2P MTR M-F 18:00-19:30	2P MTR SAT 7:30-20:30				60	60	240				30	30	120				0	0	0				16:30:00	19:30:00	20:30:00										1	1	6				7:30:00	18:00:00	7:30:00				5	5	6				1/2P Meter	1/2P Meter	2P Meter			
"1,621"	11983	1/2P MTR M-F 7:30-16:30	1/2P MTR M-F 18:00-19:30	2P MTR SAT 7:30-20:30				60	60	240				30	30	120				0	0	0				16:30:00	19:30:00	20:30:00										1	1	6				7:30:00	18:00:00	7:30:00				5	5	6				1/2P Meter	1/2P Meter	2P Meter			
"1,623"	15824	LZ 15M M-F 7:30-16.30	2P SAT 7:30-19:30					0	240					15	120					0	0					16:30:00	19:30:00											1	6					7:30:00	7:30:00					5	6					Loading Zone 15M	2P				
"1,636"	16652	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30					60	240					30	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1/2P Meter	2P				
"1,637"	9234	1P MTR M-SAT 7:30-19:30	P MTR M-SAT 19:30-20:30					120	0					60	60					0	0					19:30:00	20:30:00											1	1					7:30:00	19:30:00					6	6					1P Meter	P Meter				
"1,638"	16651	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30					60	240					30	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1/2P Meter	2P				
"1,640"	16650	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30					60	240					30	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1/2P Meter	2P				
"1,641"	8516	1P MTR M-SAT 7:30-19:30	P MTR M-SAT 19:30-20:30					120	0					60	60					0	0					19:30:00	20:30:00											1	1					7:30:00	19:30:00					6	6					1P Meter	P Meter				
"1,642"	16655	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30					60	240					30	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1/2P Meter	2P				
"1,644"	16656	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30					60	240					30	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1/2P Meter	2P				
"1,645"	16657	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30					60	240					30	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1/2P Meter	2P				
"1,647"	22296	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,648"	22297	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,884"	18846	2P MTR M-SAT 7:30-20:30						240						120						0						20:30:00												1						7:30:00						6						2P Meter					
"1,649"	18646	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"1,651"	18293	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
"1,652"	18649	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
"1,653"	18650	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
"1,654"	18651	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
"1,655"	18652	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
