"bay_id	st_marker_id	location	lat	lon",
"3663	7622N	""(-37.804987254128058"," 144.94872330701145)""	-37.80498725	144.9487233"
"4850	9250N	""(-37.828831236108172"," 144.9704045500954)""	-37.82883124	144.9704046"
"3860	C5616	""(-37.807214547453889"," 144.95491305865625)""	-37.80721455	144.9549131"
"659	C180	""(-37.808186243570951"," 144.97158122019766)""	-37.80818624	144.9715812"
"6112	C13544	""(-37.819326609439869"," 144.94556056857343)""	-37.81932661	144.9455606"
"6105	C13516	""(-37.819255392990399"," 144.9458067353695)""	-37.81925539	144.9458067"
"4242	C6812	""(-37.809327793337509"," 144.95662189921416)""	-37.80932779	144.9566219"
"6824	14008E	""(-37.798529225402604"," 144.95791370508152)""	-37.79852923	144.9579137"
"6870	14100E	""(-37.794655119758673"," 144.95839115477256)""	-37.79465512	144.9583912"
"6901	14249W	""(-37.794968042334062"," 144.96483685831168)""	-37.79496804	144.9648369"
"6700	C150	""(-37.808566203995213"," 144.97175624091088)""	-37.8085662	144.9717562"
"643	C116	""(-37.808802002263633"," 144.97186447690888)""	-37.808802	144.9718645"
"918	C688	""(-37.814238076385848"," 144.96875801629719)""	-37.81423808	144.968758"
"5722	12398N	""(-37.810732317844206"," 144.97645035331493)""	-37.81073232	144.9764504"
"6353	13283S	""(-37.821301746558959"," 144.95069008102325)""	-37.82130175	144.9506901"
"2376	3182N	""(-37.813904387521859"," 144.95632506266475)""	-37.81390439	144.9563251"
"1952	3319S	""(-37.808748594616304"," 144.97061637653914)""	-37.80874859	144.9706164"
"5469	11892E	""(-37.810279825357497"," 144.97836767996995)""	-37.81027983	144.9783677"
"5831	12549S	""(-37.815980924175932"," 144.98077872914416)""	-37.81598092	144.9807787"
"1954	3323S	""(-37.80878595933882"," 144.97048724798697)""	-37.80878596	144.9704872"
"2289	2682N	""(-37.809720239688147"," 144.97068037325727)""	-37.80972024	144.9706804"
"5567	12067W	""(-37.811895372716634"," 144.98317922713915)""	-37.81189537	144.9831792"
"2371	3161S	""(-37.814002016947867"," 144.95665309023627)""	-37.81400202	144.9566531"
"5561	12055W	""(-37.812205121205153"," 144.98312765186199)""	-37.81220512	144.9831277"
"6155	C13724	""(-37.820076406565803"," 144.94295978401195)""	-37.82007641	144.9429598"
"1687	2232N	""(-37.816102296290239"," 144.96052002865741)""	-37.8161023	144.96052"
"768	C316	""(-37.814646537784498"," 144.97174862401116)""	-37.81464654	144.9717486"
"1899	2259W	""(-37.816610412161431"," 144.95729848799448)""	-37.81661041	144.9572985"
"2430	C2704	""(-37.809820842763195"," 144.97066477143801)""	-37.80982084	144.9706648"
"2025	3471S	""(-37.812240601386037"," 144.95866927258584)""	-37.8122406	144.9586693"
"2287	2674N	""(-37.809674679458894"," 144.97083518706739)""	-37.80967468	144.9708352"
"6847	14054E	""(-37.796306184569744"," 144.95818859204911)""	-37.79630618	144.9581886"
"2407	C2636	""(-37.809536178295211"," 144.97163714701679)""	-37.80953618	144.9716371"
"2930	4909W	""(-37.808138561545924"," 144.95776691677469)""	-37.80813856	144.9577669"
"1451	1723S	""(-37.814387355134208"," 144.97416268747691)""	-37.81438736	144.9741627"
"1593	1984N	""(-37.816635690653342"," 144.96233638052189)""	-37.81663569	144.9623364"
"1956	3327S	""(-37.808838372056272"," 144.97030635921186)""	-37.80883837	144.9703064"
"2555	C3096	""(-37.813413364426552"," 144.95838562428881)""	-37.81341336	144.9583856"
"2046	3517S	""(-37.813046123964881"," 144.95587168548698)""	-37.81304612	144.9558717"
"4866	9270N	""(-37.828934996237365"," 144.97004815338704)""	-37.828935	144.9700482"
"5164	C1109	""(-37.815610682140317"," 144.96097898496004)""	-37.81561068	144.960979"
"3351	6035S	""(-37.810528577606391"," 144.95665359256111)""	-37.81052858	144.9566536"
"3914	C5742	""(-37.804876692591918"," 144.95532564883686)""	-37.80487669	144.9553256"
"4853	9256N	""(-37.828861519735838"," 144.97030053020649)""	-37.82886152	144.9703005"
"4746	8706E	""(-37.824957756235392"," 144.96339598972745)""	-37.82495776	144.963396"
"973	894E	""(-37.8176223337789"," 144.9648064312957)""	-37.81762233	144.9648064"
"3365	6173W	""(-37.804212645235438"," 144.94314949262451)""	-37.80421265	144.9431495"
"912	C670	""(-37.814407445873108"," 144.96883413715778)""	-37.81440745	144.9688341"
"2143	3755S	""(-37.810002465048655"," 144.96267144727125)""	-37.81000247	144.9626714"
"2592	C3184	""(-37.813989855442003"," 144.95635971735823)""	-37.81398986	144.9563597"
"974	896E	""(-37.817571351128521"," 144.96478315992843)""	-37.81757135	144.9647832"
"806	C480	""(-37.81141303167152"," 144.97026041039084)""	-37.81141303	144.9702604"
"919	C692	""(-37.814214314667637"," 144.96874733707622)""	-37.81421431	144.9687473"
"757	C268	""(-37.81526771893023"," 144.97203723620726)""	-37.81526772	144.9720372"
"2563	C3116	""(-37.813483534723922"," 144.9581453766119)""	-37.81348353	144.9581454"
"945	C786	""(-37.811618440674792"," 144.96755416630256)""	-37.81161844	144.9675542"
"2551	C3080	""(-37.813357576484542"," 144.95857662624789)""	-37.81335758	144.9585766"
"807	C484	""(-37.810782923439106"," 144.96997298669012)""	-37.81078292	144.969973"
"4222	C6748	""(-37.809380324212455"," 144.9570875116874)""	-37.80938032	144.9570875"
"4057	C6152	""(-37.804040322946022"," 144.95246001708531)""	-37.80404032	144.95246"
"2449	C2774	""(-37.810259924587072"," 144.96915513432094)""	-37.81025992	144.9691551"
"2433	C2716	""(-37.809843833693499"," 144.97058642822228)""	-37.80984383	144.9705864"
"4447	C7740	""(-37.803141055474427"," 144.95041088879219)""	-37.80314106	144.9504109"
"3824	C5504	""(-37.807141969140126"," 144.95429805455416)""	-37.80714197	144.9542981"
"5769	12455S	""(-37.812009377129513"," 144.97631624992655)""	-37.81200938	144.9763162"
"6101	C13500	""(-37.819218693182563"," 144.94593293501805)""	-37.81921869	144.9459329"
"2674	10183W	""(-37.80398937902396"," 144.94936052460091)""	-37.80398938	144.9493605"
"1740	2348N	""(-37.811863524533535"," 144.9710306787091)""	-37.81186352	144.9710307"
"5373	11720E	""(-37.810040332938485"," 144.9729652921734)""	-37.81004033	144.9729653"
"5919	12806N	""(-37.802803685624113"," 144.96728581053037)""	-37.80280369	144.9672858"
"5458	11870E	""(-37.81084976362537"," 144.97827191650356)""	-37.81084976	144.9782719"
"5622	12268N	""(-37.809628535029432"," 144.97708908648883)""	-37.80962854	144.9770891"
"5480	11883W	""(-37.810755724716316"," 144.97804816110482)""	-37.81075572	144.9780482"
"1019	1112E	""(-37.815374635319131"," 144.96099640912627)""	-37.81537464	144.9609964"
"5756	12450N	""(-37.81192685194948"," 144.9765611936362)""	-37.81192685	144.9765612"
"5544	12021W	""(-37.81313665112863"," 144.98297190494503)""	-37.81313665	144.9829719"
"5680	12337S	""(-37.810020797980897"," 144.97932464493715)""	-37.8100208	144.9793246"
"2633	10103W	""(-37.80347362638075"," 144.94792561150993)""	-37.80347363	144.9479256"
"6010	13019S	""(-37.820000648903815"," 144.95123715457026)""	-37.82000065	144.9512372"
"6223	13324E	""(-37.818137587973077"," 144.94643655625285)""	-37.81813759	144.9464366"
"3593	7327W	""(-37.805600454102276"," 144.94922991268214)""	-37.80560045	144.9492299"
"6011	13021S	""(-37.820018170081056"," 144.95117661745067)""	-37.82001817	144.9511766"
"3091	5238E	""(-37.805193321374844"," 144.95731037243166)""	-37.80519332	144.9573104"
"3700	7665S	""(-37.804066983597693"," 144.95789893135958)""	-37.80406698	144.9578989"
"3531	7023S	""(-37.807474414504753"," 144.95884965334716)""	-37.80747441	144.9588497"
"6217	13312E	""(-37.819782568916395"," 144.94712264626691)""	-37.81978257	144.9471226"
"6160	13210N	""(-37.81865328479379"," 144.94754764102797)""	-37.81865328	144.9475476"
"6468	13823S	""(-37.81518657256737"," 144.93699309068762)""	-37.81518657	144.9369931"
"4937	9363S	""(-37.829685716675471"," 144.96789152600181)""	-37.82968572	144.9678915"
"4657	8478E	""(-37.825225640396084"," 144.96692296816585)""	-37.82522564	144.966923"
"6377	13612E	""(-37.820090909627609"," 144.94390643707476)""	-37.82009091	144.9439064"
"3766	C4876	""(-37.808486729762471"," 144.9578183782105)""	-37.80848673	144.9578184"
"4929	9351S	""(-37.829630107770498"," 144.96808136403541)""	-37.82963011	144.9680814"
"6439	13705W	""(-37.819643034248543"," 144.94586756334979)""	-37.81964303	144.9458676"
"6234	13346E	""(-37.815846324841132"," 144.94542564466076)""	-37.81584632	144.9454256"
"581	138E	""(-37.808180364462302"," 144.97169803418885)""	-37.80818036	144.971698"
"6613	13855S	""(-37.814082256133027"," 144.94165118302919)""	-37.81408226	144.9416512"
"4548	10038N	""(-37.823208726354451"," 144.9665668065341)""	-37.82320873	144.9665668"
"6172	13234N	""(-37.819430896816684"," 144.94489613777495)""	-37.8194309	144.9448961"
"1182	1395W	""(-37.819772764929695"," 144.95715454989062)""	-37.81977276	144.9571545"
"6615	13859S	""(-37.813955748849992"," 144.94198316332876)""	-37.81395575	144.9419832"
"6846	14052E	""(-37.796356531150039"," 144.95818207606729)""	-37.79635653	144.9581821"
"5362	8905W	""(-37.824058089462582"," 144.96216176334644)""	-37.82405809	144.9621618"
"4062	C6162	""(-37.803908456520155"," 144.9524834159414)""	-37.80390846	144.9524834"
"1188	1402E	""(-37.819102521458674"," 144.95709992396655)""	-37.81910252	144.9570999"
"2293	2698N	""(-37.809798461879467"," 144.97041466243041)""	-37.80979846	144.9704147"
"1778	2420N	""(-37.815350090722994"," 144.95908994040866)""	-37.81535009	144.9590899"
"697	427W	""(-37.812744516567378"," 144.9707469284541)""	-37.81274452	144.9707469"
"607	59W	""(-37.810839627118952"," 144.97270944524274)""	-37.81083963	144.9727094"
"2915	4887W	""(-37.808407538187218"," 144.95771888077132)""	-37.80840754	144.9577189"
"1785	2435S	""(-37.815600143558299"," 144.95877419168102)""	-37.81560014	144.9587742"
"2908	4877W	""(-37.808523908689182"," 144.95769817252452)""	-37.80852391	144.9576982"
"2459	C2796	""(-37.810355225288589"," 144.96882904811179)""	-37.81035523	144.968829"
"1783	2433S	""(-37.815582722440737"," 144.95883504914445)""	-37.81558272	144.958835"
"1677	2206N	""(-37.815351837921227"," 144.96308112886658)""	-37.81535184	144.9630811"
"5655	12305S	""(-37.809840880650228"," 144.97767690746326)""	-37.80984088	144.9776769"
"1901	2263W	""(-37.81650920767683"," 144.95725272534179)""	-37.81650921	144.9572527"
"1097	C1102	""(-37.816179080683213"," 144.96124046150584)""	-37.81617908	144.9612405"
"5273	4507W	""(-37.811663388142527"," 144.95342286681603)""	-37.81166339	144.9534229"
"1691	2242N	""(-37.816302465493145"," 144.95981550227134)""	-37.81630247	144.9598155"
"3193	5419W	""(-37.808238254482291"," 144.95467883918121)""	-37.80823825	144.9546788"
"3043	5146E	""(-37.80290427512611"," 144.95703007865708)""	-37.80290428	144.9570301"
"738	627W	""(-37.80848322071548"," 144.96879710160135)""	-37.80848322	144.9687971"
"5873	C9194	""(-37.798476600020422"," 144.96545956325636)""	-37.7984766	144.9654596"
"612	69W	""(-37.810124178836261"," 144.9723501413921)""	-37.81012418	144.9723501"
"927	C722	""(-37.813645541218705"," 144.96848423444078)""	-37.81364554	144.9684842"
"3388	6219W	""(-37.806156771859605"," 144.95091639869088)""	-37.80615677	144.9509164"
"956	C826	""(-37.811210911026997"," 144.9673683886752)""	-37.81121091	144.9673684"
"949	C802	""(-37.811400695865117"," 144.96745490455697)""	-37.8114007	144.9674549"
"933	C740	""(-37.813481470918695"," 144.96840914475354)""	-37.81348147	144.9684091"
"4348	C7112	""(-37.8079897149833"," 144.95423345692586)""	-37.80798971	144.9542335"
"735	623W	""(-37.808589860438261"," 144.96884588597447)""	-37.80858986	144.9688459"
"4374	C7182	""(-37.807465483850201"," 144.95310709382542)""	-37.80746548	144.9531071"
"5194	C8040	""(-37.810599029433675"," 144.95201885107411)""	-37.81059903	144.9520189"
"4695	8641W	""(-37.825660547032975"," 144.96237185641627)""	-37.82566055	144.9623719"
"3549	7071S	""(-37.808806132472739"," 144.95415734914366)""	-37.80880613	144.9541573"
"5345	8871W	""(-37.825431658499397"," 144.96054631298045)""	-37.82543166	144.9605463"
"4690	8636E	""(-37.82567308973519"," 144.96255224056898)""	-37.82567309	144.9625522"
"3628	7577S	""(-37.805828938844641"," 144.95468236972843)""	-37.80582894	144.9546824"
"5356	8893W	""(-37.824793293024669"," 144.96129803913311)""	-37.82479329	144.961298"
"570	105W	""(-37.80801436728801"," 144.97137772981341)""	-37.80801437	144.9713777"
"3682	7642N	""(-37.804954512385478"," 144.94842904467413)""	-37.80495451	144.948429"
"5148	9966N	""(-37.825974060786066"," 144.96719954729059)""	-37.82597406	144.9671995"
"3604	7552N	""(-37.805957325645224"," 144.95892903891144)""	-37.80595733	144.958929"
"3368	6179W	""(-37.804060318127767"," 144.94317667886412)""	-37.80406032	144.9431767"
"6677	8628E	""(-37.825750472810611"," 144.96245984258042)""	-37.82575047	144.9624598"
"5800	12528N	""(-37.815308959772977"," 144.9763622047825)""	-37.81530896	144.9763622"
"4694	8640E	""(-37.825634397962318"," 144.96259843892904)""	-37.8256344	144.9625984"
"5742	12395S	""(-37.810956828108857"," 144.97680653239348)""	-37.81095683	144.9768065"
"6137	C13652	""(-37.819795283018337"," 144.94394302370463)""	-37.81979528	144.943943"
"2288	2678N	""(-37.809699743498356"," 144.97075001175909)""	-37.80969974	144.97075"
"2482	C2860	""(-37.810647417050383"," 144.96782926131897)""	-37.81064742	144.9678293"
"1058	998E	""(-37.818413472941707"," 144.96239044876523)""	-37.81841347	144.9623904"
"6322	13401W	""(-37.821349789963946"," 144.95109447617267)""	-37.82134979	144.9510945"
"6103	C13508	""(-37.819237043950267"," 144.94587007455749)""	-37.81923704	144.9458701"
"5882	12912N	""(-37.798382611511954"," 144.96545346529018)""	-37.79838261	144.9654535"
"5923	12810N	""(-37.802825386574582"," 144.96748219021941)""	-37.80282539	144.9674822"
"2704	10336E	""(-37.803384846298705"," 144.94396542011191)""	-37.80338485	144.9439654"
"4116	C6390	""(-37.803819294498453"," 144.95099395840344)""	-37.80381929	144.950994"
"4299	C6934	""(-37.809350990711764"," 144.9559961537129)""	-37.80935099	144.9559962"
"5883	12914N	""(-37.798390426387407"," 144.96552690299256)""	-37.79839043	144.9655269"
"4293	C6922	""(-37.809412940825347"," 144.95598468844753)""	-37.80941294	144.9559847"
"4121	C6404	""(-37.803703248807828"," 144.95101469877937)""	-37.80370325	144.9510147"
"3561	7087S	""(-37.808963298368937"," 144.95361134517978)""	-37.8089633	144.9536113"
"3844	C5568	""(-37.806404033913708"," 144.953954750869)""	-37.80640403	144.9539548"
"3987	C5942	""(-37.80407613089502"," 144.95396708110252)""	-37.80407613	144.9539671"
"5856	C9146	""(-37.798423286990165"," 144.96498829840306)""	-37.79842329	144.9649883"
"3885	C5666	""(-37.806469645252278"," 144.95504409501154)""	-37.80646965	144.9550441"
"4406	C7246	""(-37.807964516488497"," 144.95208594425154)""	-37.80796452	144.9520859"
"5179	C8010	""(-37.810460132885879"," 144.95251201093384)""	-37.81046013	144.952512"
"842	C624	""(-37.808648134260636"," 144.96900005303485)""	-37.80864813	144.9690001"
"4454	C7754	""(-37.803110199680013"," 144.95013147762978)""	-37.8031102	144.9501315"
"3967	C5902	""(-37.804680098855499"," 144.95385937389042)""	-37.8046801	144.9538594"
"4344	C7042	""(-37.807497391950392"," 144.95843922614785)""	-37.80749739	144.9584392"
"2637	10107W	""(-37.803683471603257"," 144.9478867437966)""	-37.80368347	144.9478867"
"6019	13037S	""(-37.82120139775914"," 144.94708979479256)""	-37.8212014	144.9470898"
"6385	13633W	""(-37.820284465680132"," 144.94443616711226)""	-37.82028447	144.9444362"
"5447	11846E	""(-37.812861525853691"," 144.977930275277)""	-37.81286153	144.9779303"
"6380	13630E	""(-37.819084921481604"," 144.94433890294243)""	-37.81908492	144.9443389"
"5432	11816E	""(-37.813760111314863"," 144.97778109556128)""	-37.81376011	144.9777811"
"2324	2890N	""(-37.810934618178926"," 144.96654326997344)""	-37.81093462	144.9665433"
"4739	8692E	""(-37.825099718689358"," 144.9632381603887)""	-37.82509972	144.9632382"
"4214	C6732	""(-37.809393384558462"," 144.95720328095535)""	-37.80939338	144.9572033"
"6018	13035S	""(-37.82118079247428"," 144.94716143578898)""	-37.82118079	144.9471614"
"6903	14253W	""(-37.794855437509696"," 144.96485569775587)""	-37.79485544	144.9648557"
"1407	1596N	""(-37.815808550123521"," 144.97273098525162)""	-37.81580855	144.972731"
"5512	11957W	""(-37.814891754833937"," 144.98267090852102)""	-37.81489175	144.9826709"
"6747	6625S	""(-37.808516258475457"," 144.95954286032486)""	-37.80851626	144.9595429"
"6184	13258N	""(-37.819914297334975"," 144.94322710102233)""	-37.8199143	144.9432271"
"5653	12301S	""(-37.809825118908634"," 144.97752442503185)""	-37.80982512	144.9775244"
"4718	8666E	""(-37.825380125415364"," 144.9628992165224)""	-37.82538013	144.9628992"
"3627	7576N	""(-37.80562876394896"," 144.95455903647968)""	-37.80562876	144.954559"
"3661	7620N	""(-37.804990379373052"," 144.9487510186907)""	-37.80499038	144.948751"
"3692	7652N	""(-37.804987828459673"," 144.95699750508186)""	-37.80498783	144.9569975"
"3121	5284E	""(-37.804519927871453"," 144.95742985392539)""	-37.80451993	144.9574299"
"5334	8279W	""(-37.82701902400845"," 144.96757742403699)""	-37.82701902	144.9675774"
"3703	7668N	""(-37.803853336922081"," 144.95765505663184)""	-37.80385334	144.9576551"
"4620	8352E	""(-37.82413044871484"," 144.96857090890154)""	-37.82413045	144.9685709"
"588	29W	""(-37.814127449070824"," 144.97422518199119)""	-37.81412745	144.9742252"
"618	75W	""(-37.809977072189753"," 144.97228233148837)""	-37.80997707	144.9722823"
"5268	4535W	""(-37.810648560879002"," 144.95295231027677)""	-37.81064856	144.9529523"
"3559	7085S	""(-37.808943464630552"," 144.95368024906134)""	-37.80894346	144.9536802"
"5857	C9130	""(-37.798408234366207"," 144.96483573186958)""	-37.79840823	144.9648357"
"5571	12075W	""(-37.811310026179029"," 144.98327727509536)""	-37.81131003	144.9832773"
"4259	C6850	""(-37.809167635060057"," 144.95567953403548)""	-37.80916764	144.9556795"
"4273	C6882	""(-37.809351696022624"," 144.95585524198555)""	-37.8093517	144.9558552"
"4399	C7232	""(-37.807856213728826"," 144.95230550364886)""	-37.80785621	144.9523055"
"5526	11985W	""(-37.814168684207772"," 144.98279420831909)""	-37.81416868	144.9827942"
"6150	C13704	""(-37.820022143309416"," 144.94314808606271)""	-37.82002214	144.9431481"
"5558	12049W	""(-37.812361637965068"," 144.98310130175412)""	-37.81236164	144.9831013"
"4276	C6888	""(-37.809305218125701"," 144.95580106205344)""	-37.80930522	144.9558011"
"4067	C6172	""(-37.803784894901199"," 144.95250548757656)""	-37.80378489	144.9525055"
"5047	9824N	""(-37.825055905891574"," 144.97032866699118)""	-37.82505591	144.9703287"
"5110	9912N	""(-37.825561798154773"," 144.96859413337526)""	-37.8255618	144.9685941"
"755	C260	""(-37.815314248496804"," 144.9720580839203)""	-37.81531425	144.9720581"
"5659	12313S	""(-37.809869400292165"," 144.97794045024597)""	-37.8098694	144.9779405"
"3800	C5424	""(-37.808163563819093"," 144.95476917517186)""	-37.80816356	144.9547692"
"5682	12341S	""(-37.810035685010718"," 144.97945894275011)""	-37.81003569	144.9794589"
"5565	12063W	""(-37.811997741488568"," 144.98316216711311)""	-37.81199774	144.9831622"
"5675	12325S	""(-37.809983971215495"," 144.97898796156301)""	-37.80998397	144.978988"
"5700	12377S	""(-37.81016711702339"," 144.98066391289211)""	-37.81016712	144.9806639"
"5679	12335S	""(-37.810013536806224"," 144.97925797297663)""	-37.81001354	144.979258"
"5687	12351S	""(-37.810072519364795"," 144.97979525074078)""	-37.81007252	144.9797953"
"5227	11508N	""(-37.811634479348271"," 144.95240070420328)""	-37.81163448	144.9524007"
"5398	11762E	""(-37.809987970340202"," 144.97571036363723)""	-37.80998797	144.9757104"
"5833	12553S	""(-37.815996366351129"," 144.98091591948307)""	-37.81599637	144.9809159"
"5562	12057W	""(-37.812153179855024"," 144.9831362214569)""	-37.81215318	144.9831362"
"5762	12441S	""(-37.811940694288438"," 144.97568598039919)""	-37.81194069	144.975686"
"5927	12814N	""(-37.802847935922259"," 144.96768315743873)""	-37.80284794	144.9676832"
"5775	12467S	""(-37.812068026034666"," 144.97685434883937)""	-37.81206803	144.9768543"
"5384	11705W	""(-37.810086239461086"," 144.97272257369764)""	-37.81008624	144.9727226"
"5683	12343S	""(-37.810043008654063"," 144.97952629753274)""	-37.81004301	144.9795263"
"5755	12448N	""(-37.811919305047532"," 144.97649139441143)""	-37.81191931	144.9764914"
"5476	11875W	""(-37.811400381388061"," 144.97794155454312)""	-37.81140038	144.9779416"
"5685	12347S	""(-37.810057844654743"," 144.97966086439334)""	-37.81005784	144.9796609"
"2641	10115W	""(-37.80336265167589"," 144.94794423530294)""	-37.80336265	144.9479442"
"5543	12019W	""(-37.813188546993985"," 144.98296287078722)""	-37.81318855	144.9829629"
"5698	12373S	""(-37.81015278078258"," 144.98053525921856)""	-37.81015278	144.9805353"
"1319	1321W	""(-37.816923564475694"," 144.95866303777959)""	-37.81692356	144.958663"
"1896	1383W	""(-37.816763675051163"," 144.95736731312516)""	-37.81676368	144.9573673"
"6872	14104E	""(-37.794539479619829"," 144.95840575251415)""	-37.79453948	144.9584058"
"1203	1420E	""(-37.818682621462791"," 144.95690297760279)""	-37.81868262	144.956903"
"6229	13336E	""(-37.816625934955852"," 144.94576907575629)""	-37.81662593	144.9457691"
"1192	1406E	""(-37.819013494132214"," 144.95705889901279)""	-37.81901349	144.9570589"
"6481	13710E	""(-37.815454661994721"," 144.93690742537007)""	-37.81545466	144.9369074"
"1210	1429W	""(-37.818065715236955"," 144.95637317634763)""	-37.81806572	144.9563732"
"1184	1397W	""(-37.819724239468954"," 144.95713306121183)""	-37.81972424	144.9571331"
"5784	12485S	""(-37.812144832035173"," 144.97755737801424)""	-37.81214483	144.9775574"
"6429	13685W	""(-37.820451098685879"," 144.94607848013453)""	-37.8204511	144.9460785"
"2321	2884N	""(-37.810869844267657"," 144.96676325000442)""	-37.81086984	144.9667633"
"6038	13087S	""(-37.821105901246312"," 144.9428979726722)""	-37.8211059	144.942898"
"6755	13094N	""(-37.821341955003803"," 144.94462237830533)""	-37.82134196	144.9446224"
"6717	2246N	""(-37.816687280428674"," 144.95831973880394)""	-37.81668728	144.9583197"
"3380	6203W	""(-37.806348907939594"," 144.95100354187997)""	-37.80634891	144.9510035"
"3191	5415W	""(-37.808331192959855"," 144.95472187537575)""	-37.80833119	144.9547219"
"1227	1452E	""(-37.816825747610054"," 144.95605400890005)""	-37.81682575	144.956054"
"1211	1431W	""(-37.818015538990821"," 144.95634980046279)""	-37.81801554	144.9563498"
"3036	5138E	""(-37.802996880237671"," 144.95707281949313)""	-37.80299688	144.9570728"
"5269	4537W	""(-37.810597931363667"," 144.95292860291289)""	-37.81059793	144.9529286"
"594	39W	""(-37.81387443620779"," 144.97410752643637)""	-37.81387444	144.9741075"
"2628	2862N	""(-37.810568428575806"," 144.96776912496955)""	-37.81056843	144.9677691"
"6046	13012N	""(-37.819846537357606"," 144.95116310463635)""	-37.81984654	144.9511631"
"4852	9254N	""(-37.828851079598813"," 144.97033638816242)""	-37.82885108	144.9703364"
"1054	979W	""(-37.8185619519422"," 144.96221067739774)""	-37.81856195	144.9622107"
"872	767W	""(-37.813135228122796"," 144.96813036966483)""	-37.81313523	144.9681304"
"4829	9222N	""(-37.831257558182742"," 144.96640995173919)""	-37.83125756	144.96641"
"5311	7809W	""(-37.829559013988629"," 144.97103643973924)""	-37.82955901	144.9710364"
"4775	9080N	""(-37.825612013068778"," 144.96177107651511)""	-37.82561201	144.9617711"
"3620	7568N	""(-37.805658803480171"," 144.95482649909067)""	-37.8056588	144.9548265"
"980	907W	""(-37.816993746434235"," 144.96431777214048)""	-37.81699375	144.9643178"
"3724	7737S	""(-37.803253130890923"," 144.95058852480412)""	-37.80325313	144.9505885"
"3586	7141S	""(-37.808518357323628"," 144.9525901045169)""	-37.80851836	144.9525901"
"3550	7073S	""(-37.808825805022444"," 144.95408900595595)""	-37.80882581	144.954089"
"1052	975W	""(-37.818656945147353"," 144.96225397116271)""	-37.81865695	144.962254"
"2422	C2672	""(-37.809684313213154"," 144.97113114323085)""	-37.80968431	144.9711311"
"790	C404	""(-37.812963178084701"," 144.97097425005776)""	-37.81296318	144.9709743"
"767	C312	""(-37.814668385886385"," 144.97175884669309)""	-37.81466839	144.9717588"
"4443	C7732	""(-37.803178971003121"," 144.95075491862508)""	-37.80317897	144.9507549"
"4446	C7738	""(-37.803144221163834"," 144.95043880482118)""	-37.80314422	144.9504388"
"825	C556	""(-37.809474076632881"," 144.96937341769063)""	-37.80947408	144.9693734"
"4071	C6180	""(-37.803689702873797"," 144.95252242457451)""	-37.8036897	144.9525224"
"4358	C7150	""(-37.807094846103382"," 144.95389198554545)""	-37.80709485	144.953892"
"4061	C6160	""(-37.803931729975005"," 144.95247935984816)""	-37.80393173	144.9524794"
"823	C548	""(-37.809579877876118"," 144.9694220629037)""	-37.80957988	144.9694221"
"910	C666	""(-37.814452327720844"," 144.96885430889915)""	-37.81445233	144.9688543"
"4192	C6654	""(-37.808576141844142"," 144.95900866681018)""	-37.80857614	144.9590087"
"929	C726	""(-37.813601188191392"," 144.96846392683238)""	-37.81360119	144.9684639"
"6709	13296E	""(-37.816458009416237"," 144.94569491016691)""	-37.81645801	144.9456949"
"6161	13212N	""(-37.818671721231517"," 144.94748397437766)""	-37.81867172	144.947484"
"5457	11868E	""(-37.810949952092471"," 144.97825530659912)""	-37.81094995	144.9782553"
"1039	1228E	""(-37.812229619099796"," 144.95955280418156)""	-37.81222962	144.9595528"
"6236	13350E	""(-37.815733034919688"," 144.94537561003557)""	-37.81573303	144.9453756"
"6283	13444E	""(-37.819171008728503"," 144.9486234787725)""	-37.81917101	144.9486235"
"5429	11810E	""(-37.813905427007754"," 144.97775689681595)""	-37.81390543	144.9777569"
"5721	12396N	""(-37.810725272242806"," 144.9763847173387)""	-37.81072527	144.9763847"
"1326	1342E	""(-37.814910532983191"," 144.9579796376438)""	-37.81491053	144.9579796"
"6232	13342E	""(-37.815959614273524"," 144.94547567829656)""	-37.81595961	144.9454757"
"5750	12438N	""(-37.811834166705971"," 144.97570551380176)""	-37.81183417	144.9757055"
"6093	13253S	""(-37.820137302229767"," 144.94307049819383)""	-37.8201373	144.9430705"
"6362	13308N	""(-37.821720216417809"," 144.95112592694559)""	-37.82172022	144.9511259"
"6274	13351W	""(-37.819690683116434"," 144.948432931838)""	-37.81969068	144.9484329"
"5501	11935W	""(-37.815460095519256"," 144.98257422341663)""	-37.8154601	144.9825742"
"6178	13246N	""(-37.819655618085221"," 144.94412097464584)""	-37.81965562	144.944121"
"5877	12902N	""(-37.798311254783215"," 144.96478972811678)""	-37.79831125	144.9647897"
"6189	13268N	""(-37.820149124706617"," 144.94241217431801)""	-37.82014912	144.9424122"
"6381	13632E	""(-37.819033330961446"," 144.94431505747133)""	-37.81903333	144.9443151"
"6289	13456E	""(-37.819496011623201"," 144.9486361680809)""	-37.81949601	144.9486362"
"2130	3705S	""(-37.809150814191689"," 144.96557824551587)""	-37.80915081	144.9655782"
"1340	1358E	""(-37.814074768596498"," 144.95759660727509)""	-37.81407477	144.9575966"
"6609	13847S	""(-37.814382294628331"," 144.94086412561757)""	-37.81438229	144.9408641"
"6563	13788E	""(-37.812560874985124"," 144.938824906603)""	-37.81256087	144.9388249"
"6416	13665W	""(-37.821167229671019"," 144.94536780404178)""	-37.82116723	144.9453678"
"6475	13810N	""(-37.814252621602662"," 144.93876275375987)""	-37.81425262	144.9387628"
